"","species","total_length","OOL","head_height","HC_fin","higher_group","swimbladder"
"2205","Geotria macrostoma",45.7,6.186,2.389,TRUE,"Petromyzontiformes","True"
"2206","Geotria macrostoma",52.6,6.737,2.738,TRUE,"Petromyzontiformes","True"
"2207","Geotria macrostoma",52.4,7.292,2.96,TRUE,"Petromyzontiformes","True"
"2208","Geotria macrostoma",53.9,7.361,2.846,TRUE,"Petromyzontiformes","True"
"2209","Geotria macrostoma",50.5,7.26,2.993,TRUE,"Petromyzontiformes","True"
"2210","Geotria macrostoma",50.5,6.517,2.801,TRUE,"Petromyzontiformes","True"
"2211","Geotria macrostoma",47.5,6.09,2.623,TRUE,"Petromyzontiformes","True"
"2212","Geotria macrostoma",47.4,6.177,2.787,TRUE,"Petromyzontiformes","True"
"2213","Geotria macrostoma",54.1,7.501,3.02,TRUE,"Petromyzontiformes","True"
"2214","Geotria macrostoma",49,6.076,2.598,TRUE,"Petromyzontiformes","True"
"2215","Geotria macrostoma",50.3,6.666,2.795,TRUE,"Petromyzontiformes","True"
"2216","Geotria macrostoma",51.4,6.852,2.913,TRUE,"Petromyzontiformes","True"
"2217","Geotria macrostoma",48.7,6.508,2.786,TRUE,"Petromyzontiformes","True"
"2218","Geotria macrostoma",50.9,6.853,2.905,TRUE,"Petromyzontiformes","True"
"2219","Geotria macrostoma",49.1,6.543,2.726,TRUE,"Petromyzontiformes","True"
"2220","Geotria macrostoma",53.2,6.866,2.884,TRUE,"Petromyzontiformes","True"
"2221","Geotria macrostoma",46.6,6.543,2.899,TRUE,"Petromyzontiformes","True"
"2222","Geotria macrostoma",53.2,7.44,2.744,TRUE,"Petromyzontiformes","True"
"2223","Geotria macrostoma",57.4,7.161,3.034,TRUE,"Petromyzontiformes","True"
"2224","Geotria macrostoma",54.6,7.394,3.255,TRUE,"Petromyzontiformes","True"
"2225","Geotria macrostoma",59,8.067,2.907,TRUE,"Petromyzontiformes","True"
"2226","Geotria macrostoma",57.9,7.204,3.376,TRUE,"Petromyzontiformes","True"
"2227","Geotria macrostoma",62.5,8.306,3.34,TRUE,"Petromyzontiformes","True"
"2228","Geotria macrostoma",55.4,7.474,3.364,TRUE,"Petromyzontiformes","True"
"2229","Geotria macrostoma",60.9,7.866,3.09,TRUE,"Petromyzontiformes","True"
"2230","Geotria macrostoma",62.5,8.338,3.136,TRUE,"Petromyzontiformes","True"
"2231","Geotria macrostoma",60.8,7.45,3.384,TRUE,"Petromyzontiformes","True"
"2232","Geotria macrostoma",59.2,7.827,2.952,TRUE,"Petromyzontiformes","True"
"2233","Geotria macrostoma",57.2,7.852,3.39,TRUE,"Petromyzontiformes","True"
"2234","Geotria macrostoma",59.7,7.829,3.119,TRUE,"Petromyzontiformes","True"
"2235","Geotria macrostoma",57.7,7.369,3.193,TRUE,"Petromyzontiformes","True"
"2236","Geotria macrostoma",58.7,7.67,3.12,TRUE,"Petromyzontiformes","True"
"2237","Geotria macrostoma",57.5,7.4,3.4,TRUE,"Petromyzontiformes","True"
"2238","Geotria macrostoma",55.7,7.611,2.89,TRUE,"Petromyzontiformes","True"
"2239","Geotria macrostoma",54.1,6.893,2.888,TRUE,"Petromyzontiformes","True"
"2240","Geotria macrostoma",57.4,7.669,3.351,TRUE,"Petromyzontiformes","True"
"2241","Geotria macrostoma",55.9,7.757,3.425,TRUE,"Petromyzontiformes","True"
"2242","Geotria macrostoma",55.8,7.48,3.309,TRUE,"Petromyzontiformes","True"
"2243","Geotria macrostoma",59,8.202,3.221,TRUE,"Petromyzontiformes","True"
"2244","Geotria macrostoma",57.4,7.382,3.346,TRUE,"Petromyzontiformes","True"
"2245","Geotria macrostoma",56.6,7.17,3.109,TRUE,"Petromyzontiformes","True"
"2246","Geotria macrostoma",60.5,8.048,3.131,TRUE,"Petromyzontiformes","True"
"2247","Geotria macrostoma",57.5,7.718,3.294,TRUE,"Petromyzontiformes","True"
"2248","Geotria macrostoma",60.7,8.113,3.387,TRUE,"Petromyzontiformes","True"
"2249","Geotria macrostoma",55.3,8.029,3.559,TRUE,"Petromyzontiformes","True"
"2250","Geotria macrostoma",55.9,7.306,3.339,TRUE,"Petromyzontiformes","True"
"2251","Geotria macrostoma",54.3,7.752,3.162,TRUE,"Petromyzontiformes","True"
"2252","Geotria macrostoma",62.1,8.211,3.524,TRUE,"Petromyzontiformes","True"
"2253","Geotria macrostoma",58.2,7.9,3.345,TRUE,"Petromyzontiformes","True"
"2254","Geotria macrostoma",55.4,7.566,3.212,TRUE,"Petromyzontiformes","True"
"2255","Geotria macrostoma",55.2,7.147,3.131,TRUE,"Petromyzontiformes","True"
"2256","Geotria macrostoma",60.8,7.792,3.537,TRUE,"Petromyzontiformes","True"
"2257","Geotria macrostoma",62.9,8.16,3.315,TRUE,"Petromyzontiformes","True"
"2258","Geotria macrostoma",59.2,7.764,3.309,TRUE,"Petromyzontiformes","True"
"2259","Geotria macrostoma",58.5,7.636,3.524,TRUE,"Petromyzontiformes","True"
"2260","Geotria macrostoma",61,7.493,3.357,TRUE,"Petromyzontiformes","True"
"2261","Geotria macrostoma",56.7,7.604,2.357,TRUE,"Petromyzontiformes","True"
"2262","Geotria macrostoma",59.9,7.591,2.513,TRUE,"Petromyzontiformes","True"
"2263","Geotria macrostoma",57.4,7.774,2.551,TRUE,"Petromyzontiformes","True"
"2264","Geotria macrostoma",57.1,7.892,2.758,TRUE,"Petromyzontiformes","True"
"2265","Geotria macrostoma",60.9,7.915,2.54,TRUE,"Petromyzontiformes","True"
"2266","Geotria macrostoma",53.5,7.757,2.666,TRUE,"Petromyzontiformes","True"
"2267","Geotria macrostoma",55.3,7.709,2.601,TRUE,"Petromyzontiformes","True"
"2268","Geotria macrostoma",58.7,7.419,2.372,TRUE,"Petromyzontiformes","True"
"2269","Geotria macrostoma",58.7,7.898,2.583,TRUE,"Petromyzontiformes","True"
"2270","Geotria macrostoma",59.6,7.775,2.621,TRUE,"Petromyzontiformes","True"
"2271","Geotria macrostoma",57.2,7.692,2.657,TRUE,"Petromyzontiformes","True"
"2272","Geotria macrostoma",55.4,7.652,2.538,TRUE,"Petromyzontiformes","True"
"2273","Geotria macrostoma",56.9,7.94,2.466,TRUE,"Petromyzontiformes","True"
"2274","Geotria macrostoma",58.2,7.572,2.558,TRUE,"Petromyzontiformes","True"
"2275","Geotria macrostoma",58.7,7.585,2.536,TRUE,"Petromyzontiformes","True"
"2276","Geotria macrostoma",57.6,7.961,2.558,TRUE,"Petromyzontiformes","True"
"2277","Geotria macrostoma",59.6,7.311,2.409,TRUE,"Petromyzontiformes","True"
"2278","Geotria macrostoma",60.9,7.891,2.531,TRUE,"Petromyzontiformes","True"
"2279","Geotria macrostoma",53.3,6.959,2.27,TRUE,"Petromyzontiformes","True"
"2280","Geotria macrostoma",54.1,7.173,2.524,TRUE,"Petromyzontiformes","True"
"2281","Geotria macrostoma",57.3,7.681,2.488,TRUE,"Petromyzontiformes","True"
"2282","Geotria macrostoma",60,7.837,2.688,TRUE,"Petromyzontiformes","True"
"2283","Geotria macrostoma",56.8,7.623,2.605,TRUE,"Petromyzontiformes","True"
"2284","Geotria macrostoma",56.9,7.574,2.487,TRUE,"Petromyzontiformes","True"
"2285","Geotria macrostoma",57.3,7.502,2.549,TRUE,"Petromyzontiformes","True"
"2286","Geotria macrostoma",55.8,7.63,2.409,TRUE,"Petromyzontiformes","True"
"2287","Geotria macrostoma",56.3,7.486,2.421,TRUE,"Petromyzontiformes","True"
"2288","Geotria macrostoma",60,7.771,2.477,TRUE,"Petromyzontiformes","True"
"2289","Geotria macrostoma",53.9,7.22,2.335,TRUE,"Petromyzontiformes","True"
"2290","Petromyzon marinus",82.5,11.1,4.917,TRUE,"Petromyzontiformes","True"
